"signal_adr_brick","david_ma_period","activation_rule_id","pair","side","fill_count","max_add_depth","max_fill_age_days","side_exit_distance_to_ma_adr","price_pnl_adr","liquidation_price_pnl_usd","liquidation_swap_usd","liquidation_net_usd","net_profit_usd","end_liquidation_positions","max_open_positions"
"0.05","50","stoch_contra","AUDCHF","LONG","2","1","0.059722","0.022136","0.278294","1.158517","-0.007451","1.031067","1025.53","74","111"
"0.05","75","candidate_b","GBPNZD","SHORT","15","14","4.553472","0.309126","-20.071054","-196.891898","0.407889","-197.384009","1017.75","107","122"
"0.05","75","candidate_b","GBPCHF","SHORT","14","13","7.001389","0.06916","-16.458239","-88.047245","0.516389","-88.370856","1017.75","107","122"
"0.05","75","candidate_b","NZDUSD","LONG","10","9","2.475694","0.4371","-8.006597","-45.620018","-1.290423","-47.51044","1017.75","107","122"
"0.05","75","candidate_b","AUDNZD","SHORT","11","10","4.611806","0.071786","-9.940659","-42.733659","0.385326","-43.008333","1017.75","107","122"
"0.05","75","candidate_b","NZDJPY","LONG","11","10","2.472222","0.381769","-7.871151","-37.530149","-1.491653","-39.681802","1017.75","107","122"
"0.05","75","candidate_b","EURUSD","LONG","7","6","0.103472","0.45958","-3.535197","-18.030011","-0.043685","-18.493695","1017.75","107","122"
"0.05","75","candidate_b","CHFJPY","LONG","6","5","0.1125","0.268408","-2.059398","-13.364858","-0.049098","-13.773955","1017.75","107","122"
"0.05","75","candidate_b","USDCHF","SHORT","5","4","0.103472","0.273046","-1.463693","-9.343686","0.003556","-9.64013","1017.75","107","122"
"0.05","75","candidate_b","CADCHF","SHORT","6","5","0.104167","0.064005","-1.626715","-6.082211","0.005965","-6.436246","1017.75","107","122"
"0.05","75","candidate_b","EURJPY","LONG","6","5","0.103472","0.256168","-1.370452","-5.172481","-0.042984","-5.575466","1017.75","107","122"
"0.05","75","candidate_b","USDCAD","SHORT","4","3","0.0875","0.431771","-1.010244","-3.736354","0.002257","-3.974097","1017.75","107","122"
"0.05","75","candidate_b","EURCAD","LONG","4","3","0.103472","0.152865","-0.482855","-1.947223","-0.023243","-2.210466","1017.75","107","122"
"0.05","75","candidate_b","USDJPY","SHORT","2","1","0.05","0.328368","-0.487608","-1.385155","0.000792","-1.504363","1017.75","107","122"
"0.05","75","candidate_b","EURGBP","LONG","3","2","0.070833","0.226834","-0.259951","-0.896887","-0.015156","-1.092043","1017.75","107","122"
"0.05","75","candidate_b","EURCHF","LONG","1","0","0.00625","0.059369","0.045504","0.18889","-0.000573","0.128317","1017.75","107","122"
"0.05","75","candidate_b","CADJPY","LONG","2","1","0.052778","0.093929","0.177476","0.418041","-0.009552","0.288489","1017.75","107","122"
"0.05","75","david_contra","GBPNZD","SHORT","9","8","2.472222","0.309126","-5.935165","-58.578249","0.132028","-58.986222","1454.28","107","112"
"0.05","75","david_contra","EURNZD","SHORT","9","8","2.461111","0.159946","-6.125972","-49.158878","0.146458","-49.55242","1454.28","107","112"
"0.05","75","david_contra","NZDUSD","LONG","10","9","2.475694","0.4371","-8.006597","-45.620018","-1.290423","-47.51044","1454.28","107","112"
"0.05","75","david_contra","NZDJPY","LONG","11","10","2.472222","0.381769","-7.871151","-37.530149","-1.491653","-39.681802","1454.28","107","112"
"0.05","75","david_contra","AUDUSD","LONG","5","4","0.099306","0.362372","-1.392426","-8.010011","-0.030248","-8.340259","1454.28","107","112"
"0.05","75","david_contra","GBPCHF","SHORT","5","4","0.265278","0.06916","-1.335803","-7.177775","0.007687","-7.470087","1454.28","107","112"
"0.05","75","david_contra","EURUSD","LONG","5","4","0.084722","0.45958","-1.368205","-6.970011","-0.021779","-7.29179","1454.28","107","112"
"0.05","75","david_contra","USDCHF","SHORT","4","3","0.097917","0.273046","-0.749103","-4.785175","0.002507","-5.022668","1454.28","107","112"
"0.05","75","david_contra","AUDNZD","SHORT","4","3","2.461806","0.071786","-1.117304","-4.829088","0.093493","-4.975595","1454.28","107","112"
"0.05","75","david_contra","USDCAD","SHORT","4","3","0.0875","0.431771","-1.010244","-3.736354","0.002257","-3.974097","1454.28","107","112"
"0.05","75","david_contra","EURCAD","LONG","4","3","0.102778","0.152865","-0.748707","-3.017837","-0.026746","-3.284583","1454.28","107","112"
"0.05","75","david_contra","GBPUSD","LONG","2","1","0.082639","0.371874","-0.347792","-2.300002","-0.010635","-2.430637","1454.28","107","112"
"0.05","75","david_contra","GBPAUD","SHORT","4","3","0.088194","0.187832","-0.254051","-1.926088","0.002424","-2.163664","1454.28","107","112"
"0.05","75","david_contra","AUDJPY","LONG","5","4","0.088889","0.278358","-0.359839","-1.778248","-0.030885","-2.109133","1454.28","107","112"
"0.05","75","david_contra","NZDCAD","LONG","4","3","0.103472","0.353251","-0.358608","-1.753207","-0.023944","-2.017151","1454.28","107","112"
"0.05","75","david_contra","USDJPY","SHORT","2","1","0.05","0.328368","-0.487608","-1.385155","0.000792","-1.504363","1454.28","107","112"
"0.05","75","david_contra","EURGBP","LONG","3","2","0.070833","0.226834","-0.259951","-0.896887","-0.015156","-1.092043","1454.28","107","112"
"0.05","75","david_contra","EURJPY","LONG","3","2","0.08125","0.256168","-0.210259","-0.792404","-0.01522","-0.987624","1454.28","107","112"
"0.05","75","david_contra","CADCHF","SHORT","3","2","0.102778","0.064005","-0.144812","-0.541485","0.002326","-0.719158","1454.28","107","112"
"0.05","75","david_contra","AUDCAD","LONG","3","2","0.084028","0.273466","-0.0614","-0.287415","-0.016684","-0.484099","1454.28","107","112"
"0.05","75","david_contra","CHFJPY","LONG","3","2","0.084722","0.268408","-0.031358","-0.205898","-0.018149","-0.404046","1454.28","107","112"
"0.05","75","david_contra","NZDCHF","LONG","1","0","0.058333","0.074969","-0.006423","-0.025184","-0.005349","-0.090533","1454.28","107","112"
"0.05","75","david_contra","GBPCAD","LONG","1","0","0.086111","0.085361","0.010249","0.057483","-0.007896","-0.010414","1454.28","107","112"
"0.05","75","david_contra","GBPJPY","LONG","1","0","0.08125","0.184995","0.05505","0.274533","-0.007451","0.207083","1454.28","107","112"
"0.05","75","david_contra","AUDCHF","LONG","2","1","0.059722","0.022526","0.278294","1.158517","-0.007451","1.031067","1454.28","107","112"
"0.05","75","david_stoch_confirm","GBPNZD","SHORT","9","8","2.472222","0.309126","-5.935165","-58.578249","0.132028","-58.986222","715.25","77","100"
"0.05","75","david_stoch_confirm","EURNZD","SHORT","9","8","2.461111","0.159946","-6.125972","-49.158878","0.146458","-49.55242","715.25","77","100"
"0.05","75","david_stoch_confirm","NZDUSD","LONG","10","9","2.475694","0.4371","-8.006597","-45.620018","-1.290423","-47.51044","715.25","77","100"
"0.05","75","david_stoch_confirm","AUDUSD","LONG","5","4","0.099306","0.362372","-1.392426","-8.010011","-0.030248","-8.340259","715.25","77","100"
"0.05","75","david_stoch_confirm","AUDNZD","SHORT","4","3","2.461806","0.071786","-1.117304","-4.829088","0.093493","-4.975595","715.25","77","100"
"0.05","75","david_stoch_confirm","EURCAD","LONG","4","3","0.1","0.152865","-0.76294","-3.07532","-0.026491","-3.341811","715.25","77","100"
"0.05","75","david_stoch_confirm","NZDJPY","LONG","4","3","0.103472","0.381769","-0.5439","-2.576879","-0.027892","-2.844771","715.25","77","100"
"0.05","75","david_stoch_confirm","GBPAUD","SHORT","4","3","0.088194","0.187832","-0.254051","-1.926088","0.002424","-2.163664","715.25","77","100"
"0.05","75","david_stoch_confirm","AUDJPY","LONG","5","4","0.088889","0.278358","-0.359839","-1.778248","-0.030885","-2.109133","715.25","77","100"
"0.05","75","david_stoch_confirm","NZDCAD","LONG","4","3","0.103472","0.353251","-0.358608","-1.753207","-0.023944","-2.017151","715.25","77","100"
"0.05","75","david_stoch_confirm","USDJPY","SHORT","2","1","0.05","0.328368","-0.487608","-1.385155","0.000792","-1.504363","715.25","77","100"
"0.05","75","david_stoch_confirm","CADCHF","SHORT","3","2","0.074306","0.064005","-0.154896","-0.579256","0.002049","-0.757207","715.25","77","100"
"0.05","75","david_stoch_confirm","AUDCAD","LONG","3","2","0.084028","0.273466","-0.0614","-0.287415","-0.016684","-0.484099","715.25","77","100"
"0.05","75","david_stoch_confirm","GBPUSD","LONG","2","1","0.036111","0.371874","-0.040747","-0.270006","-0.005477","-0.395483","715.25","77","100"
"0.05","75","david_stoch_confirm","NZDCHF","LONG","1","0","0.058333","0.074969","-0.006423","-0.025184","-0.005349","-0.090533","715.25","77","100"
"0.05","75","david_stoch_confirm","USDCHF","SHORT","1","0","0.01875","0.273046","0.001965","0.012591","0.000188","-0.047221","715.25","77","100"
"0.05","75","david_stoch_confirm","GBPCAD","LONG","1","0","0.0375","0.085361","0.007687","0.043112","-0.003439","-0.020327","715.25","77","100"
"0.05","75","david_stoch_confirm","EURUSD","LONG","2","1","0.032639","0.45958","0.027663","0.140001","-0.004012","0.015989","715.25","77","100"
"0.05","75","david_stoch_confirm","EURJPY","LONG","2","1","0.036111","0.256168","0.199123","0.748732","-0.005477","0.623255","715.25","77","100"
"0.05","75","david_stoch_confirm","AUDCHF","LONG","2","1","0.059722","0.022526","0.278294","1.158517","-0.007451","1.031067","715.25","77","100"
"0.05","75","raw_both","GBPNZD","SHORT","15","14","4.553472","0.309126","-20.071054","-196.891898","0.407889","-197.384009","2060.84","185","217"
"0.05","75","raw_both","EURNZD","SHORT","14","13","4.510417","0.159946","-15.729073","-125.678716","0.364819","-126.153897","2060.84","185","217"
"0.05","75","raw_both","GBPCHF","SHORT","14","13","7.001389","0.06916","-16.458239","-88.047245","0.516389","-88.370856","2060.84","185","217"
"0.05","75","raw_both","NZDUSD","LONG","10","9","2.475694","0.4371","-8.006597","-45.620018","-1.290423","-47.51044","2060.84","185","217"
"0.05","75","raw_both","AUDNZD","SHORT","11","10","4.611806","0.071786","-9.940659","-42.733659","0.385326","-43.008333","2060.84","185","217"
"0.05","75","raw_both","EURCHF","SHORT","12","11","4.621528","-0.059369","-10.123756","-41.819905","0.407361","-42.132544","2060.84","185","217"
"0.05","75","raw_both","NZDJPY","LONG","11","10","2.472222","0.381769","-7.871151","-37.530149","-1.491653","-39.681802","2060.84","185","217"
"0.05","75","raw_both","EURAUD","SHORT","8","7","2.094444","0.018204","-3.563935","-22.865195","0.10559","-23.239605","2060.84","185","217"
"0.05","75","raw_both","EURUSD","LONG","7","6","0.103472","0.45958","-3.535197","-18.030011","-0.043685","-18.493695","2060.84","185","217"
"0.05","75","raw_both","NZDCHF","LONG","7","6","2.423611","0.074969","-3.81942","-15.060688","-1.083525","-16.564212","2060.84","185","217"
"0.05","75","raw_both","GBPUSD","LONG","5","4","0.103472","0.371874","-2.185345","-14.48","-0.036489","-14.816489","2060.84","185","217"
"0.05","75","raw_both","CHFJPY","LONG","6","5","0.1125","0.268408","-2.059398","-13.364858","-0.049098","-13.773955","2060.84","185","217"
"0.05","75","raw_both","USDCHF","SHORT","5","4","0.103472","0.273046","-1.463693","-9.343686","0.003556","-9.64013","2060.84","185","217"
"0.05","75","raw_both","AUDUSD","LONG","5","4","0.099306","0.362372","-1.392426","-8.010011","-0.030248","-8.340259","2060.84","185","217"
"0.05","75","raw_both","CADCHF","SHORT","6","5","0.104167","0.064005","-1.626715","-6.082211","0.005965","-6.436246","2060.84","185","217"
"0.05","75","raw_both","EURJPY","LONG","6","5","0.103472","0.256168","-1.370452","-5.172481","-0.042984","-5.575466","2060.84","185","217"
"0.05","75","raw_both","USDCAD","SHORT","4","3","0.0875","0.431771","-1.010244","-3.736354","0.002257","-3.974097","2060.84","185","217"
"0.05","75","raw_both","GBPJPY","LONG","5","4","0.103472","0.184995","-0.645854","-3.238264","-0.040501","-3.578764","2060.84","185","217"
"0.05","75","raw_both","AUDCAD","LONG","5","4","0.103472","0.273466","-0.601233","-2.802273","-0.030821","-3.133095","2060.84","185","217"
"0.05","75","raw_both","EURCAD","LONG","4","3","0.103472","0.152865","-0.482855","-1.947223","-0.023243","-2.210466","2060.84","185","217"
"0.05","75","raw_both","GBPAUD","SHORT","4","3","0.088194","0.187832","-0.254051","-1.926088","0.002424","-2.163664","2060.84","185","217"
"0.05","75","raw_both","AUDJPY","LONG","5","4","0.088889","0.278358","-0.359839","-1.778248","-0.030885","-2.109133","2060.84","185","217"
"0.05","75","raw_both","NZDCAD","LONG","4","3","0.103472","0.353251","-0.358608","-1.753207","-0.023944","-2.017151","2060.84","185","217"
"0.05","75","raw_both","USDJPY","SHORT","2","1","0.05","0.328368","-0.487608","-1.385155","0.000792","-1.504363","2060.84","185","217"
"0.05","75","raw_both","GBPCAD","LONG","2","1","0.103472","0.085361","-0.230379","-1.293351","-0.017831","-1.431181","2060.84","185","217"
"0.05","75","raw_both","EURGBP","LONG","3","2","0.070833","0.226834","-0.259951","-0.896887","-0.015156","-1.092043","2060.84","185","217"
"0.05","75","raw_both","EURCHF","LONG","1","0","0.00625","0.059369","0.045504","0.18889","-0.000573","0.128317","2060.84","185","217"
"0.05","75","raw_both","CADJPY","LONG","2","1","0.052778","0.093929","0.177476","0.418041","-0.009552","0.288489","2060.84","185","217"
"0.05","75","raw_both","AUDCHF","LONG","2","1","0.059722","0.022526","0.278294","1.158517","-0.007451","1.031067","2060.84","185","217"
"0.05","75","stoch_contra","GBPNZD","SHORT","9","8","2.472222","0.309126","-5.935165","-58.578249","0.132028","-58.986222","887.65","82","110"
"0.05","75","stoch_contra","EURNZD","SHORT","9","8","2.461111","0.159946","-6.125972","-49.158878","0.146458","-49.55242","887.65","82","110"
"0.05","75","stoch_contra","NZDUSD","LONG","10","9","2.475694","0.4371","-8.006597","-45.620018","-1.290423","-47.51044","887.65","82","110"
"0.05","75","stoch_contra","NZDCHF","LONG","6","5","2.224306","0.074969","-2.633732","-10.376259","-0.84848","-11.584739","887.65","82","110"
"0.05","75","stoch_contra","AUDUSD","LONG","5","4","0.099306","0.362372","-1.392426","-8.010011","-0.030248","-8.340259","887.65","82","110"
"0.05","75","stoch_contra","AUDNZD","SHORT","4","3","2.461806","0.071786","-1.117304","-4.829088","0.093493","-4.975595","887.65","82","110"
"0.05","75","stoch_contra","EURCAD","LONG","4","3","0.1","0.152865","-0.76294","-3.07532","-0.026491","-3.341811","887.65","82","110"
"0.05","75","stoch_contra","NZDJPY","LONG","4","3","0.103472","0.381769","-0.5439","-2.576879","-0.027892","-2.844771","887.65","82","110"
"0.05","75","stoch_contra","GBPAUD","SHORT","4","3","0.088194","0.187832","-0.254051","-1.926088","0.002424","-2.163664","887.65","82","110"
"0.05","75","stoch_contra","AUDJPY","LONG","5","4","0.088889","0.278358","-0.359839","-1.778248","-0.030885","-2.109133","887.65","82","110"
"0.05","75","stoch_contra","NZDCAD","LONG","4","3","0.103472","0.353251","-0.358608","-1.753207","-0.023944","-2.017151","887.65","82","110"
"0.05","75","stoch_contra","USDJPY","SHORT","2","1","0.05","0.328368","-0.487608","-1.385155","0.000792","-1.504363","887.65","82","110"
"0.05","75","stoch_contra","CADCHF","SHORT","3","2","0.074306","0.064005","-0.154896","-0.579256","0.002049","-0.757207","887.65","82","110"
"0.05","75","stoch_contra","AUDCAD","LONG","3","2","0.084028","0.273466","-0.0614","-0.287415","-0.016684","-0.484099","887.65","82","110"
"0.05","75","stoch_contra","GBPUSD","LONG","2","1","0.036111","0.371874","-0.040747","-0.270006","-0.005477","-0.395483","887.65","82","110"
"0.05","75","stoch_contra","USDCHF","SHORT","1","0","0.01875","0.273046","0.001965","0.012591","0.000188","-0.047221","887.65","82","110"
"0.05","75","stoch_contra","GBPCAD","LONG","1","0","0.0375","0.085361","0.007687","0.043112","-0.003439","-0.020327","887.65","82","110"
"0.05","75","stoch_contra","EURUSD","LONG","2","1","0.032639","0.45958","0.027663","0.140001","-0.004012","0.015989","887.65","82","110"
"0.05","75","stoch_contra","EURJPY","LONG","2","1","0.036111","0.256168","0.199123","0.748732","-0.005477","0.623255","887.65","82","110"
"0.05","75","stoch_contra","AUDCHF","LONG","2","1","0.059722","0.022526","0.278294","1.158517","-0.007451","1.031067","887.65","82","110"
"0.05","100","candidate_b","GBPNZD","SHORT","15","14","4.520139","0.370654","-18.420569","-180.785192","0.390437","-181.294755","831.22","105","110"
"0.05","100","candidate_b","GBPCHF","SHORT","14","13","4.623611","0.151022","-16.398006","-87.719838","0.468014","-88.091824","831.22","105","110"
"0.05","100","candidate_b","NZDUSD","LONG","10","9","2.475694","0.517767","-8.006597","-45.620018","-1.290423","-47.51044","831.22","105","110"
"0.05","100","candidate_b","AUDNZD","SHORT","11","10","4.606944","0.071187","-9.694672","-41.679295","0.378583","-41.960712","831.22","105","110"
"0.05","100","candidate_b","NZDJPY","LONG","11","10","2.4625","0.451594","-7.799449","-37.186983","-1.489743","-39.336726","831.22","105","110"
"0.05","100","candidate_b","EURUSD","LONG","7","6","0.103472","0.615049","-3.535197","-18.030011","-0.043685","-18.493695","831.22","105","110"
"0.05","100","candidate_b","CHFJPY","LONG","6","5","0.104861","0.397421","-1.904572","-12.36031","-0.046805","-12.767115","831.22","105","110"
"0.05","100","candidate_b","USDCHF","SHORT","5","4","0.103472","0.410481","-1.463693","-9.343686","0.003556","-9.64013","831.22","105","110"
"0.05","100","candidate_b","CADCHF","SHORT","6","5","0.143056","0.181941","-1.650443","-6.170357","0.006354","-6.524003","831.22","105","110"
"0.05","100","candidate_b","EURJPY","LONG","6","5","0.103472","0.417736","-1.370452","-5.172481","-0.042984","-5.575466","831.22","105","110"
"0.05","100","candidate_b","USDCAD","SHORT","3","2","0.084028","0.480099","-0.825474","-3.053752","0.001674","-3.232078","831.22","105","110"
"0.05","100","candidate_b","EURCAD","LONG","4","3","0.103472","0.266135","-0.482855","-1.947223","-0.023243","-2.210466","831.22","105","110"
"0.05","100","candidate_b","USDJPY","SHORT","2","1","0.051389","0.375771","-0.474414","-1.347719","0.000806","-1.466913","831.22","105","110"
