variant_id,activation_rule_id,group_type,group_key,close_event_count,win_count,loss_count,flat_count,win_pct,total_realized_pnl_adr,adr_normalized_return_pct,avg_realized_pnl_adr,net_usd,account_return_pct,gross_profit_usd,gross_loss_abs_usd,profit_factor,avg_mfe_adr,avg_mae_adr_abs,mfe_1q_hit_count,mfe_2q_hit_count,mfe_3q_hit_count,mfe_1q_hit_pct,mfe_2q_hit_pct,mfe_3q_hit_pct,mae_1q_hit_count,mae_2q_hit_count,mae_3q_hit_count,mae_1q_hit_pct,mae_2q_hit_pct,mae_3q_hit_pct,target_close_net_usd,session_flatten_close_net_usd,session_flatten_account_return_pct,content_hash
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,EURAUD,11,8,3,0,72.73,1.413452,1.413452,0.128496,6.41,0.064087,14.45,8.04,1.796733,0.29467,0.283246,6,1,0,54.55,9.09,0,4,2,2,36.36,18.18,18.18,13.59,-7.19,-0.071857,2DB885DEC40445C57FC507E323345DB662381CB89CA7398E86EC5DCDA4216DC6
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,EURCAD,16,12,4,0,75,1.056613,1.056613,0.066038,2.83,0.028321,20.08,17.25,1.164194,0.278559,0.271408,6,2,0,37.5,12.5,0,6,3,1,37.5,18.75,6.25,19.7,-16.87,-0.168688,46F901FBBE7C36565AF23F48608F3F825685879551CE3D5E30928DC8402369AD
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,EURCHF,18,16,2,0,88.89,2.526653,2.526653,0.14037,9.59,0.095917,13.68,4.09,3.345243,0.232933,0.149003,7,0,0,38.89,0,0,3,3,1,16.67,16.67,5.56,13.2,-3.61,-0.036056,B7C0134832852593181CC962A682C57C9F2043426A1BDD5015FD88EE11CFD7D3
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,EURGBP,19,16,3,0,84.21,-1.676681,-1.676681,-0.088246,-9.06,-0.090564,40.1,49.16,0.815767,0.314279,0.538762,8,3,1,42.11,15.79,5.26,3,1,1,15.79,5.26,5.26,39.77,-48.83,-0.488269,A527148783DD069FE92E584296C3CF8F90231A11075F1A98837B0A68AE997A7D
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,EURJPY,11,8,3,0,72.73,-0.028528,-0.028528,-0.002593,-0.55,-0.005522,17.04,17.6,0.968619,0.329843,0.668668,7,2,0,63.64,18.18,0,5,3,2,45.45,27.27,18.18,17.04,-17.6,-0.175963,97F93836C116257BABDB4251496A1CE823C6E588CD2780D706B674C7F9642485
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,EURNZD,14,12,2,0,85.71,2.658194,2.658194,0.189871,14.82,0.148237,15.45,0.63,24.657353,0.234893,0.223468,5,0,0,35.71,0,0,3,1,1,21.43,7.14,7.14,11.76,3.07,0.030686,94F221B58524B68C7B70CF924AA28DBF2F479A3D975910019E6CB31E1218AE03
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,EURUSD,14,8,6,0,57.14,-2.701844,-2.701844,-0.192989,-13.92,-0.13923,12.22,26.14,0.467419,0.230248,0.736741,8,0,0,57.14,0,0,6,4,4,42.86,28.57,28.57,12.22,-26.14,-0.261425,D2BC67FB006304C118697F611C687E2EFE51F35ED2924E25B74AF84A9E61DE04
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,GBPAUD,17,17,0,0,100,4.500733,4.500733,0.264749,42.19,0.421923,42.19,0,Infinity,0.297973,0.393423,9,1,0,52.94,5.88,0,4,3,3,23.53,17.65,17.65,32.87,9.32,0.093175,5DC1E53D9419CA7A1CC21AC310FF57A4BC64673D90C40649902A95D45365C305
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,GBPCAD,18,13,5,0,72.22,2.309287,2.309287,0.128294,20.75,0.207453,42.8,22.05,1.940814,0.304376,0.275618,7,3,2,38.89,16.67,11.11,6,5,3,33.33,27.78,16.67,42.8,-22.05,-0.220504,B03DB5BF7E666A29816BCA0D31B80404C50981ADC50F6812F5B95C68BBD3F30C
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,GBPCHF,19,14,5,0,73.68,1.796709,1.796709,0.094564,24.83,0.248338,41.84,17.01,2.460149,0.26453,0.198508,6,2,0,31.58,10.53,0,1,1,1,5.26,5.26,5.26,40.76,-15.92,-0.159244,F49D5DD865D38DA9784911B4F420687621110A5D66D39378A44DB3EA40E70564
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,GBPJPY,16,11,5,0,68.75,-7.428443,-7.428443,-0.464278,-54.24,-0.54245,45.11,99.36,0.454041,0.278597,0.858681,7,1,1,43.75,6.25,6.25,3,3,2,18.75,18.75,12.5,45.11,-99.36,-0.993573,16C0125D2DD1D58960DE6985AC7271D54373C2E0646F574E0ADB262A961330B4
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,GBPNZD,29,21,8,0,72.41,-1.037961,-1.037961,-0.035792,-11.26,-0.112577,51.82,63.08,0.821531,0.248833,0.425016,16,1,0,55.17,3.45,0,11,4,3,37.93,13.79,10.34,43.3,-54.56,-0.545625,128EAF1192012A6903BC2F5DAEFF32ED120ED083DA86958B04E269D0AFB33532
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,GBPUSD,24,19,5,0,79.17,-0.685709,-0.685709,-0.028571,-7.28,-0.072755,43.57,50.84,0.856905,0.269889,0.387614,11,1,0,45.83,4.17,0,4,2,1,16.67,8.33,4.17,36.72,-44,-0.439992,0431614734F701E30EA6884E5D6D76C12FB58C7AF18574BE1B4580C1A8933FBB
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,NZDCAD,14,12,2,0,85.71,2.783484,2.783484,0.19882,9.71,0.097133,10.12,0.41,24.642087,0.232231,0.099197,5,0,0,35.71,0,0,2,2,0,14.29,14.29,0,9.8,-0.08,-0.000836,CE8AF070D6208AB0205B2EDCF0246F99502C1A5A872D15D4BB2B91459A4678AD
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,NZDCHF,13,12,1,0,92.31,3.202597,3.202597,0.246354,11.95,0.119533,12.88,0.93,13.912472,0.285633,0.363373,7,2,0,53.85,15.38,0,5,2,1,38.46,15.38,7.69,12.76,-0.8,-0.008043,7B62758153E149488D5C644078151CEAFA83AFF87CA964F1B4A40DF734D273F4
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,NZDJPY,13,11,2,0,84.62,1.003359,1.003359,0.077181,4.29,0.042897,11.83,7.54,1.569187,0.229386,0.378847,6,0,0,46.15,0,0,4,3,3,30.77,23.08,23.08,9.98,-5.69,-0.056871,A677C5BC86DF72AFD0CF16BCAF650143453D2C37E4DB16489A34694663911A86
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,NZDUSD,19,16,3,0,84.21,4.527187,4.527187,0.238273,17.82,0.178203,26.84,9.02,2.975589,0.372562,0.393897,13,5,1,68.42,26.32,5.26,7,4,3,36.84,21.05,15.79,26.32,-8.5,-0.085016,3F780C522FE6AD5BEA0B64CFAC47BBACCA03EA03201B45D64A2894B847076FD4
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,USDCAD,32,28,4,0,87.5,7.656916,7.656916,0.239279,28.25,0.282485,30.76,2.52,12.227213,0.272514,0.252233,12,4,3,37.5,12.5,9.38,7,6,3,21.88,18.75,9.38,30.23,-1.98,-0.019836,26DF617F429070A4C0849A7057CD18B2FC019B74D85A21BE768F18ACF329B69F
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,USDCHF,13,9,4,0,69.23,-1.856012,-1.856012,-0.14277,-4.25,-0.042483,14.07,18.32,0.768117,0.285513,0.468565,6,1,1,46.15,7.69,7.69,4,1,1,30.77,7.69,7.69,13.5,-17.75,-0.177465,1A24B20FA580DA44639BFA35EB1F92B09DC287274D17362E2EC5F07B2ED63872
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair,USDJPY,19,17,2,0,89.47,4.907282,4.907282,0.258278,19.98,0.199793,20.94,0.96,21.801208,0.298181,0.211964,9,1,0,47.37,5.26,0,5,2,1,26.32,10.53,5.26,16.4,3.58,0.035843,66F0847550B67AEB226AC08FD5E84BC50F89EE3DD8C3F54077571F2DDFDC420F
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,AUDCAD_LONG,4,3,1,0,75,0.002151,0.002151,0.000538,-0.08,-0.000761,2.48,2.56,0.970249,0.206325,0.221251,0,0,0,0,0,0,1,1,0,25,25,0,2.48,-2.56,-0.025579,82ACED643F2DEF0FC26D789BFB73D36EE62A09C2A7654A5839FA9D447F57E15A
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,AUDCAD_SHORT,6,5,1,0,83.33,1.762125,1.762125,0.293688,6.53,0.065299,7.35,0.82,8.935063,0.341256,0.095474,4,1,0,66.67,16.67,0,1,0,0,16.67,0,0,5.82,0.71,0.007088,6869E318048507A7F759DF90CC282178967F0E76D517ED286F74F73524F6AD25
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,AUDCHF_LONG,10,7,3,0,70,2.724443,2.724443,0.272444,9.21,0.092087,10.36,1.15,8.999283,0.346768,0.636994,6,1,1,60,10,10,2,2,1,20,20,10,9.83,-0.62,-0.006215,106BEC78AA79D541C64789C190C84E2B148F9A1E15D07F1E16B1F7231654E4AC
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,AUDCHF_SHORT,2,2,0,0,100,0.486085,0.486085,0.243043,2.21,0.022108,2.21,0,Infinity,0.259741,0.082208,1,0,0,50,0,0,0,0,0,0,0,0,2.21,0,0,EC537D2811F0AF8B04B44253FA45255270A27D419786D1BBFCE95A8F9D8EBFD4
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,AUDJPY_LONG,10,8,2,0,80,-13.799341,-13.799341,-1.379934,-48.71,-0.487063,12.68,61.38,0.206497,0.3324,2.461059,7,1,0,70,10,0,6,5,5,60,50,50,11.8,-60.5,-0.605042,876EEE49D6A355C5AF5270F3545DCFAF177D119AC06E4BA74749678EB62EA460
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,AUDJPY_SHORT,1,1,0,0,100,0.276813,0.276813,0.276813,1.38,0.01378,1.38,0,Infinity,0.293168,0.94022,1,0,0,100,0,0,1,1,1,100,100,100,1.38,0,0,94624378960776E3325C941166A15B6EFDC14BB2EB3AD811A044575B0139BD90
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,AUDNZD_LONG,3,2,1,0,66.67,0.244714,0.244714,0.081571,0.35,0.003542,1.19,0.84,1.42165,0.159018,0.130708,1,0,0,33.33,0,0,0,0,0,0,0,0,1.19,-0.84,-0.008401,A6A65F6A2FD0151882BB8A91AA0005F9B6304A2F4CD5B890467B68A2297CD79F
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,AUDNZD_SHORT,9,8,1,0,88.89,2.331003,2.331003,0.259,7.75,0.077506,7.89,0.14,57.970973,0.3226,0.009978,5,1,1,55.56,11.11,11.11,0,0,0,0,0,0,4.65,3.1,0.031017,449DC284CBBEC9AB255528730EC4627A4CFB60891F18D4C4D4A0B3105B1C86FE
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,AUDUSD_LONG,2,2,0,0,100,0.368153,0.368153,0.184077,1.12,0.011203,1.12,0,Infinity,0.184077,0.493098,1,0,0,50,0,0,1,1,1,50,50,50,1.12,0,0,03C18583548E28B34AEFAAEA3529C73978D9BF4937488D77D15909A63BE3DAC8
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,AUDUSD_SHORT,10,7,3,0,70,-1.107695,-1.107695,-0.110769,-7.01,-0.070093,6.42,13.43,0.478165,0.231007,0.529006,4,0,0,40,0,0,5,2,1,50,20,10,5.75,-12.76,-0.127585,D53EBB5B724CA059BEB2EB99D1576995E8988341EDA88FC5755924724073817C
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,CADCHF_LONG,8,6,2,0,75,0.916539,0.916539,0.114567,3.41,0.034051,4.26,0.86,4.974107,0.210246,0.364538,1,0,0,12.5,0,0,4,3,0,50,37.5,0,4.26,-0.86,-0.008568,CC7A43F33EAFEE037AA1C2C0074BA224269F68C04562DA40ED256F321444F40D
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,CADCHF_SHORT,6,5,1,0,83.33,1.718771,1.718771,0.286462,9.28,0.092838,11.06,1.77,6.240667,0.361535,0.167965,3,1,1,50,16.67,16.67,3,0,0,50,0,0,10.54,-1.26,-0.012572,4024A5D4295CD2A6744211E7DCD0038F96FB4603CDBABEC934AFBAF2B415B5EE
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,CADJPY_LONG,16,12,4,0,75,3.468415,3.468415,0.216776,15.32,0.153245,17.61,2.29,7.69984,0.290323,0.447327,11,0,0,68.75,0,0,7,6,4,43.75,37.5,25,15.24,0.08,0.000823,A21C44CA16C28DD9DF67E6C6163705209AA55B4B3D3A7961F0E114EDFC042A52
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,CADJPY_SHORT,2,2,0,0,100,0.522488,0.522488,0.261244,2.44,0.024382,2.44,0,Infinity,0.261244,0,1,0,0,50,0,0,0,0,0,0,0,0,2.44,0,0,3C0D2B27731161D659DE458B42C38CBAC47BA8A1CA242A94D6677789FECD88CC
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,CHFJPY_LONG,8,7,1,0,87.5,1.901947,1.901947,0.237743,6.38,0.063825,7.1,0.72,9.83799,0.272992,0.149753,3,2,0,37.5,25,0,3,1,0,37.5,12.5,0,7.1,-0.72,-0.007222,B70B3F7C56AD9B02A14B842F6980D9648F906ECACFA7631916ABC2F50016B844
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,CHFJPY_SHORT,8,3,5,0,37.5,-1.448959,-1.448959,-0.18112,-5.04,-0.050362,5.36,10.39,0.515356,0.175752,0.443735,3,0,0,37.5,0,0,4,3,2,50,37.5,25,5.36,-10.39,-0.103915,E86CA993E176220B8ABA9FE423F8E48569709E1B7C46841447070B5BA7BDAEF5
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,EURAUD_LONG,5,3,2,0,60,0.642532,0.642532,0.128506,1.28,0.012768,7.04,5.76,1.221664,0.351391,0.530382,3,1,0,60,20,0,3,2,2,60,40,40,7.04,-5.76,-0.057602,8C07420A5E1069AB1922BBC5B1C337CFFDE13834506700149B7694D9175ECCAA
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,EURAUD_SHORT,6,5,1,0,83.33,0.77092,0.77092,0.128487,5.13,0.051318,7.42,2.28,3.247378,0.247402,0.077301,3,0,0,50,0,0,1,0,0,16.67,0,0,6.56,-1.43,-0.014255,CF64EDDF3015F4DDFB9694300543DEC485DFC1AA8AD090DC71DDD1783F43DE7D
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,EURCAD_LONG,10,7,3,0,70,0.604047,0.604047,0.060405,2.62,0.026231,10.6,7.97,1.329018,0.236919,0.238192,2,1,0,20,10,0,4,2,0,40,20,0,10.22,-7.59,-0.075925,30E5C08C1A4141EF78C97D716EBD652D8C7EE12F946C86441CC9D54DB8B3A5D2
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,EURCAD_SHORT,6,5,1,0,83.33,0.452566,0.452566,0.075428,0.21,0.002091,9.49,9.28,1.022537,0.347959,0.326767,4,1,0,66.67,16.67,0,2,1,1,33.33,16.67,16.67,9.49,-9.28,-0.092763,BE8554BD2B0F96105B72CA8920C68032DDF193F307A90D7104844156186DA7A9
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,EURCHF_LONG,10,9,1,0,90,1.192519,1.192519,0.119252,4.59,0.045921,6.74,2.15,3.133763,0.193098,0.166473,2,0,0,20,0,0,2,2,0,20,20,0,6.5,-1.91,-0.0191,EB1CB6C5B2C3ECFFDCEF832C1A12B04E3D51F430B8E9DFD8F633DA0F42FA14DF
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,EURCHF_SHORT,8,7,1,0,87.5,1.334134,1.334134,0.166767,5,0.049996,6.94,1.94,3.580121,0.282728,0.127165,5,0,0,62.5,0,0,1,1,1,12.5,12.5,12.5,6.7,-1.7,-0.016956,30208C56DCCB1B14B04C911806EDE6FACE343CA512691FB6493D2959DE855E25
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,EURGBP_LONG,12,9,3,0,75,-4.553607,-4.553607,-0.379467,-27.7,-0.276991,21.46,49.16,0.436524,0.248113,0.79468,5,1,0,41.67,8.33,0,2,1,1,16.67,8.33,8.33,21.46,-49.16,-0.491576,A47149FB959C7764E18FBE989FB1651A22E1EBC287E56C12B5DA106726789D3E
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,EURGBP_SHORT,7,7,0,0,100,2.876926,2.876926,0.410989,18.64,0.186427,18.64,0,Infinity,0.427707,0.100045,3,2,1,42.86,28.57,14.29,1,0,0,14.29,0,0,18.31,0.33,0.003307,C6ECF9A548B85939C2C028E84FE1C31251EB9FD260871755327B3BBB2C484F13
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,EURJPY_LONG,7,5,2,0,71.43,-1.102011,-1.102011,-0.15743,-7.2,-0.07201,8.32,15.52,0.535998,0.282405,0.911267,4,1,0,57.14,14.29,0,3,2,2,42.86,28.57,28.57,8.32,-15.52,-0.155192,97A223B2542E41CD4F670A38048F051B5CD4265D74CE714D82E752F2B08CCF07
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,EURJPY_SHORT,4,3,1,0,75,1.073483,1.073483,0.268371,6.65,0.066488,8.73,2.08,4.200992,0.41286,0.244119,3,1,0,75,25,0,2,1,0,50,25,0,8.73,-2.08,-0.020771,C0D916190598D6BC9434E94FBA21D68582FCC4A4747F608ACD026354C7D15007
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,EURNZD_LONG,6,6,0,0,100,1.273424,1.273424,0.212237,7.14,0.071376,7.14,0,Infinity,0.234651,0.04796,1,0,0,16.67,0,0,0,0,0,0,0,0,5.85,1.29,0.012857,5680C0E1B1D4F66EF6CBD7804A57592091D0E726D76C18B10F37F668C9FA356C
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,EURNZD_SHORT,8,6,2,0,75,1.38477,1.38477,0.173096,7.69,0.076861,8.31,0.63,13.266388,0.235075,0.355098,4,0,0,50,0,0,3,1,1,37.5,12.5,12.5,5.9,1.78,0.017829,E6BF12765528FD66C4E8ECEB54F246DC072AC5D618A45C8D305BED20FA46A232
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,EURUSD_LONG,7,4,3,0,57.14,-0.413018,-0.413018,-0.059003,-3.06,-0.030602,4.8,7.86,0.610877,0.192269,0.55114,4,0,0,57.14,0,0,2,1,1,28.57,14.29,14.29,4.8,-7.86,-0.078643,09037D757D97C3B8736DD01EAE56AF443FD2CA2B4894EABA8DA42572883E204A
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,EURUSD_SHORT,7,4,3,0,57.14,-2.288826,-2.288826,-0.326975,-10.86,-0.108628,7.42,18.28,0.405696,0.268227,0.922341,4,0,0,57.14,0,0,4,3,3,57.14,42.86,42.86,7.42,-18.28,-0.182782,34B4825F675587CED86EC9187DCDD57E0E51068DFCCA0E9BECB53D72B1F7B49D
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,GBPAUD_LONG,8,8,0,0,100,1.772471,1.772471,0.221559,14.16,0.141631,14.16,0,Infinity,0.24688,0.386107,2,0,0,25,0,0,2,2,2,25,25,25,11.19,2.97,0.029702,7EF6F40F73731A96608FC1FFE17466C99F610425ACAC8026262A87DAF700E5FA
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,GBPAUD_SHORT,9,9,0,0,100,2.728262,2.728262,0.30314,28.03,0.280292,28.03,0,Infinity,0.343389,0.399926,7,1,0,77.78,11.11,0,2,1,1,22.22,11.11,11.11,21.68,6.35,0.063473,02A98E29DBDC0F011A1E2A7C085B0B91967D81801B9371E5F1F55DEAEFEF9EC7
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,GBPCAD_LONG,9,6,3,0,66.67,1.61343,1.61343,0.17927,14.9,0.148972,24.15,9.25,2.610143,0.350359,0.296777,3,2,2,33.33,22.22,22.22,3,3,1,33.33,33.33,11.11,24.15,-9.25,-0.092521,B8F9EF6AE54DDE3DCAA1A2BC9A1D7B8A3D3651BA657009A6FDBAF868FB14814A
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,GBPCAD_SHORT,9,7,2,0,77.78,0.695857,0.695857,0.077317,5.85,0.05848,18.65,12.8,1.456942,0.258393,0.25446,4,1,0,44.44,11.11,0,3,2,2,33.33,22.22,22.22,18.65,-12.8,-0.127982,D52F49E250F926E4FFBC8BB50470319C42D6274487DF5714F8FBE5D3AC08C281
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,GBPCHF_LONG,7,6,1,0,85.71,1.779835,1.779835,0.254262,16.31,0.163138,16.95,0.63,26.773631,0.295465,0.10689,2,1,0,28.57,14.29,0,0,0,0,0,0,0,16.34,-0.02,-0.000235,E6C135F5790B30F8FA2DDB1F8F0B07863C6631BAE3B9707E3C6B8DBA9CAF6FA5
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,GBPCHF_SHORT,12,8,4,0,66.67,0.016874,0.016874,0.001406,8.52,0.085199,24.89,16.37,1.520311,0.246484,0.251952,4,1,0,33.33,8.33,0,1,1,1,8.33,8.33,8.33,24.42,-15.9,-0.159009,BA83131F1DF34E27B44BF1633FFA83CC01832AB00F1A85EB2895D9AF7CE512BA
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,GBPJPY_LONG,5,4,1,0,80,0.514152,0.514152,0.10283,7.35,0.073459,19.76,12.41,1.591771,0.392995,0.29525,3,1,1,60,20,20,1,1,1,20,20,20,19.76,-12.41,-0.124135,C3E7EF4C591D230501392494CB5B4C75D6F8EC783E3D83A4509B8842DF9E0571
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,GBPJPY_SHORT,11,7,4,0,63.64,-7.942595,-7.942595,-0.722054,-61.59,-0.615909,25.35,86.94,0.2916,0.226598,1.114787,4,0,0,36.36,0,0,2,2,1,18.18,18.18,9.09,25.35,-86.94,-0.869438,6DB096CA114E28B27B1362672496A3B47804C726E047A7AAF3B3C0CC9D3546AB
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,GBPNZD_LONG,15,14,1,0,93.33,3.094756,3.094756,0.206317,32.63,0.326311,33.47,0.84,39.933961,0.279849,0.174001,11,0,0,73.33,0,0,5,1,0,33.33,6.67,0,29.9,2.73,0.027275,DAAAAE96BB4CBA161C68EDCEB84614A78E4F2A2B1F9BD8C4E911F5E91BC5215B
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,GBPNZD_SHORT,14,7,7,0,50,-4.132717,-4.132717,-0.295194,-43.89,-0.438888,18.35,62.24,0.294859,0.215601,0.693961,5,1,0,35.71,7.14,0,6,3,3,42.86,21.43,21.43,13.4,-57.29,-0.5729,9A840376FBD3A0BC4DB63062ED091554AB5A394D94359A1613AF81BDA45E199F
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,GBPUSD_LONG,6,5,1,0,83.33,1.224075,1.224075,0.204013,9.94,0.099365,10.42,0.48,21.641326,0.322905,0.157013,3,1,0,50,16.67,0,1,1,0,16.67,16.67,0,10.01,-0.07,-0.000743,19FD504F6F10CEFCBFB0A9DE234E8A23B218EAEC5C04A85E28DF8F4D4D628D81
RAW_GRID_T100_S020_GATE90_TRIANGLE_V0_NO_CANDIDATE_B,triangle_v0_no_candidate_b,pair_side,GBPUSD_SHORT,18,14,4,0,77.78,-1.909784,-1.909784,-0.106099,-17.21,-0.172121,33.15,50.36,0.658238,0.252217,0.464481,8,0,0,44.44,0,0,3,1,1,16.67,5.56,5.56,26.71,-43.92,-0.439249,D984FB3860BE1D61124A7E34C9767D7EF494BD9D4B1E752F7BC4F8EE6F465A45
